Url,Date,PageviewsPerMillion,PageviewsPerUser,Rank,ReachPerMillion,bvdid,CONSCODE,FILING_TYPE,CLOSDATE,CLOSDATE_year,CLOSDATE_char,NR_MONTHS,AUDSTATUS,ACCPRACTICE,Source,ORIG_UNITS,ORIG_CURRENCY,EXCHRATE,FIAS,IFAS,TFAS,OFAS,CUAS,STOK,DEBT,OCAS,CASH,TOAS,SHFD,CAPI,OSFD,NCLI,LTDB,ONCL,PROV,CULI,LOAN,CRED,OCLI,TSHF,WKCA,NCAS,ENVA,EMPL,OPRE,TURN,COST,GROS,OOPE,OPPL,FIRE,FIEX,FIPL,PLBT,TAXA,PLAT,EXRE,EXEX,EXTR,PL,EXPT,MATE,STAF,DEPR,INTE,RD,CF,AV,EBTA,RSHF,RCEM,RTAS,ROE,ROCE,ROA,PRMA,GRMA,ETMA,EBMA,CFOP,EVET,MKCF,NAT,IC,STOT,COLL,CRPE,EXOP,RDOP,CURR,LIQR,SHLQ,SOLR,SOLL,GEAR,PPE,TPE,SCT,ACE,SFPE,WCPE,TAPE,DF_OPREV,DF_EMPLOYEES,OP_REV_ORIGINAL_RANGE_VALUE,EMP_ORIG_RANGE_VALUE,cashflow_nr_months,cashflow_audstatus,cashflow_accpractice,cashflow_orig_units,cashflow_orig_currency,cashflow_exchrate,ONET,SDEP,ODPL,SDED,OAMI,OAMA,SAMT,OBDT,OACG,OIDO,OTRA,OUIE,OPRD,OEIA,ONCI,SNCI,OCRC,OCPD,OACR,OITL,OPPY,OOAS,OAPB,OAEX,OPBA,OTXP,OOLB,OOAL,OOCF,SOCF,OTLO,ICEX,IIAQ,ISDC,SCEX,IBAQ,ISOB,ISFA,IINS,IIVN,IINP,ISOI,IIAN,IICF,SICF,ITLI,FFCF,SFCF,FDPC,FDPP,FCDP,FSIC,FRRC,FCSN,FSIP,FRRP,FPSN,FSCP,FRCP,FOPX,FWCV,FTST,FPSS,FSDI,FSDR,FSDN,FLDR,FLDN,FLDI,FTDI,FTDR,FPRD,FTLF,SFEE,SNCC,SNCB,SNCE,SDEP_SUPP,SCIP,SCTP,_315500,_315501,_315502,_315503,_315504,_315505,_315506,_315508,_315509,_315510,_315511,_315512,_315513,_315507,_315514,_315515,_315516,_315517,_315518,_315519,_315520,_315521,_315522,_315524,_315525,_315523,_315526,_315528,_315529,_315530,_315531,_315532,has_cashflow_tables,PREVNAME,NAMECHDT,NAMECHDT_year,NAMECHDT_char,AKANAME,HISTORIC_STATUS_STR,HISTORIC_STATUSDATE,HISTORIC_STATUSDATE_year,HISTORIC_STATUSDATE_char,SLEGALF,LEGALFRM,WOCOMATCH_HasMatch,DATEINC,DATEINC_year,DATEINC_char,STATEINC,_40025,FILING_EXEMPTION,CATEGORY_OF_COMPANY,LISTED,DELISTED_DATE,DELISTED_DATE_year,DELISTED_DATE_char,DELISTED_COMMENT,MAINEXCH,IPO_DATE,IPO_DATE_year,IPO_DATE_char,NOFINFLAGS,HISTRECFLAGS,HISTORICALDATE,HISTORICALDATE_char,SOURCE_IP_NAME,lei_LEI,SD_TICKER,SD_ISIN,NAME_INTERNAT,NAME_NATIVE,ADDR_INTERNAT,ADDR_NATIVE,ADDR2_INTERNAT,ADDR2_NATIVE,ADDR3_INTERNAT,ADDR3_NATIVE,ADDR4_INTERNAT,ADDR4_NATIVE,POSTCODE,CITY_INTERNAT,CITY_NATIVE,COUNTRY,CTRYISO,METRO_AREA,STATE_US,COUNTY,PHONE,FAX,WEBSITE,EMAIL,REGION_IN_COUNTRY,TYPE_REG_COUNTRY,NUTS1,NUTS2,NUTS3,dataset_source
google.com,5/19/18,50830,3.49,2,476700,US611767928,C10,Annual report,20181231,2018,20181231,12,Unqualified,Local GAAP,10-K,thousands,USD,1,97116000000,20108000000,59719000000,17289000000,1.36E+11,1107000000,20838000000,1.14E+11,1.09E+11,2.33E+11,1.78E+11,695560,1.78E+11,20544000000,4012000000,16532000000,,34620000000,0,4378000000,30242000000,2.33E+11,17567000000,1.01E+11,2.07E+11,98771,1.37E+11,1.37E+11,50520000000,86299000000,54907000000,31392000000,1878000000,-1643000000,3521000000,34913000000,4177000000,30736000000,,,,30736000000,,,,9029000000,114000000,21419000000,39765000000,,40421000000,19.66,17.68,15,17.3,15.57,13.2,25.52,63.08,29.54,22.94,29.06,5.13,6.51,0.69,275.37,123.59,55,12,,15.66,3.92,3.89,8.65,76.3,,11.57,353,1385,,,1798,178,2357,No,No,,,21,Unqualified,Local GAAP,thousands,USD,1,30736000000,8164000000,,8164000000,871000000,,871000000,778000000,,,,-6650000000,,,9164000000,,,,-2169000000,,-1207000000,,1067000000,9097000000,,-2251000000,371000000,,,4908000000,47971000000,-25139000000,,,-25139000000,-1491000000,,98000000,50259000000,,-52231000000,,,0,-3365000000,-28504000000,-4993000000,-4993000000,,,,950000000,-9075000000,-8125000000,950000000,,,,,,,,-8125000000,,,,-6827000000,-61000000,6766000000,,,-61000000,-13179000000,-302000000,5986000000,10715000000,16701000000,8164000000,69000000,5671000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,Active,,,,Public limited companies,Public limited company,Yes,20150723,2015,20150723,,Corporate,,VERY LARGE COMPANY,Listed,,,,,NASDAQ National Market,20151005,2015,20151005,,,,,Reuters,5493006MHB84DD0ZWV27,GOOGL,US02079K3068,Alphabet Inc.,Alphabet Inc.,"1600, Amphitheatre Parkway","1600, Amphitheatre Parkway",,,,,,,94052,Mountain View,Mountain View,United States of America,US,,CA,,+1 650 253 0009,+1 302 636 5463,www.google.com,,California,State,,,,120
google.com,5/20/18,49150,3.45,2,478500,US611767929,C11,Annual report,20181231,2018,20181231,12,Unqualified,Local GAAP,10-K,thousands,USD,1,97116000000,20108000000,59719000000,17289000000,1.36E+11,1107000000,20838000000,1.14E+11,1.09E+11,2.33E+11,1.78E+11,695560,1.78E+11,20544000000,4012000000,16532000000,,34620000000,0,4378000000,30242000000,2.33E+11,17567000000,1.01E+11,2.07E+11,98771,1.37E+11,1.37E+11,50520000000,86299000000,54907000000,31392000000,1878000000,-1643000000,3521000000,34913000000,4177000000,30736000000,,,,30736000000,,,,9029000000,114000000,21419000000,39765000000,,40421000000,19.66,17.68,15,17.3,15.57,13.2,25.52,63.08,29.54,22.94,29.06,5.13,6.51,0.69,275.37,123.59,55,12,,15.66,3.92,3.89,8.65,76.3,,11.57,353,1385,,,1798,178,2357,No,No,,,22,Unqualified,Local GAAP,thousands,USD,1,30736000000,8164000000,,8164000000,871000000,,871000000,778000000,,,,-6650000000,,,9164000000,,,,-2169000000,,-1207000000,,1067000000,9097000000,,-2251000000,371000000,,,4908000000,47971000000,-25139000000,,,-25139000000,-1491000000,,98000000,50259000000,,-52231000000,,,0,-3365000000,-28504000000,-4993000000,-4993000000,,,,950000000,-9075000000,-8125000000,950000000,,,,,,,,-8125000000,,,,-6827000000,-61000000,6766000000,,,-61000000,-13179000000,-302000000,5986000000,10715000000,16701000000,8164000000,69000000,5671000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,Active,,,,Public limited companies,Public limited company,Yes,20150723,2015,20150723,,Corporate,,VERY LARGE COMPANY,Listed,,,,,NASDAQ National Market,20151005,2015,20151005,,,,,Reuters,5493006MHB84DD0ZWV28,GOOGL,US02079K3069,Alphabet Inc.,Alphabet Inc.,"1600, Amphitheatre Parkway","1600, Amphitheatre Parkway",,,,,,,94053,Mountain View,Mountain View,United States of America,US,,CA,,+1 650 253 0010,+1 302 636 5464,www.google.com,,California,State,,,,121
google.com,5/21/18,60260,4.27,1,503500,US611767930,C12,Annual report,20181231,2018,20181231,12,Unqualified,Local GAAP,10-K,thousands,USD,1,97116000000,20108000000,59719000000,17289000000,1.36E+11,1107000000,20838000000,1.14E+11,1.09E+11,2.33E+11,1.78E+11,695560,1.78E+11,20544000000,4012000000,16532000000,,34620000000,0,4378000000,30242000000,2.33E+11,17567000000,1.01E+11,2.07E+11,98771,1.37E+11,1.37E+11,50520000000,86299000000,54907000000,31392000000,1878000000,-1643000000,3521000000,34913000000,4177000000,30736000000,,,,30736000000,,,,9029000000,114000000,21419000000,39765000000,,40421000000,19.66,17.68,15,17.3,15.57,13.2,25.52,63.08,29.54,22.94,29.06,5.13,6.51,0.69,275.37,123.59,55,12,,15.66,3.92,3.89,8.65,76.3,,11.57,353,1385,,,1798,178,2357,No,No,,,23,Unqualified,Local GAAP,thousands,USD,1,30736000000,8164000000,,8164000000,871000000,,871000000,778000000,,,,-6650000000,,,9164000000,,,,-2169000000,,-1207000000,,1067000000,9097000000,,-2251000000,371000000,,,4908000000,47971000000,-25139000000,,,-25139000000,-1491000000,,98000000,50259000000,,-52231000000,,,0,-3365000000,-28504000000,-4993000000,-4993000000,,,,950000000,-9075000000,-8125000000,950000000,,,,,,,,-8125000000,,,,-6827000000,-61000000,6766000000,,,-61000000,-13179000000,-302000000,5986000000,10715000000,16701000000,8164000000,69000000,5671000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,Active,,,,Public limited companies,Public limited company,Yes,20150723,2015,20150723,,Corporate,,VERY LARGE COMPANY,Listed,,,,,NASDAQ National Market,20151005,2015,20151005,,,,,Reuters,5493006MHB84DD0ZWV29,GOOGL,US02079K3070,Alphabet Inc.,Alphabet Inc.,"1600, Amphitheatre Parkway","1600, Amphitheatre Parkway",,,,,,,94054,Mountain View,Mountain View,United States of America,US,,CA,,+1 650 253 0011,+1 302 636 5465,www.google.com,,California,State,,,,122
google.com,5/22/18,58260,4.02,1,503500,US611767931,C13,Annual report,20181231,2018,20181231,12,Unqualified,Local GAAP,10-K,thousands,USD,1,97116000000,20108000000,59719000000,17289000000,1.36E+11,1107000000,20838000000,1.14E+11,1.09E+11,2.33E+11,1.78E+11,695560,1.78E+11,20544000000,4012000000,16532000000,,34620000000,0,4378000000,30242000000,2.33E+11,17567000000,1.01E+11,2.07E+11,98771,1.37E+11,1.37E+11,50520000000,86299000000,54907000000,31392000000,1878000000,-1643000000,3521000000,34913000000,4177000000,30736000000,,,,30736000000,,,,9029000000,114000000,21419000000,39765000000,,40421000000,19.66,17.68,15,17.3,15.57,13.2,25.52,63.08,29.54,22.94,29.06,5.13,6.51,0.69,275.37,123.59,55,12,,15.66,3.92,3.89,8.65,76.3,,11.57,353,1385,,,1798,178,2357,No,No,,,24,Unqualified,Local GAAP,thousands,USD,1,30736000000,8164000000,,8164000000,871000000,,871000000,778000000,,,,-6650000000,,,9164000000,,,,-2169000000,,-1207000000,,1067000000,9097000000,,-2251000000,371000000,,,4908000000,47971000000,-25139000000,,,-25139000000,-1491000000,,98000000,50259000000,,-52231000000,,,0,-3365000000,-28504000000,-4993000000,-4993000000,,,,950000000,-9075000000,-8125000000,950000000,,,,,,,,-8125000000,,,,-6827000000,-61000000,6766000000,,,-61000000,-13179000000,-302000000,5986000000,10715000000,16701000000,8164000000,69000000,5671000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,Active,,,,Public limited companies,Public limited company,Yes,20150723,2015,20150723,,Corporate,,VERY LARGE COMPANY,Listed,,,,,NASDAQ National Market,20151005,2015,20151005,,,,,Reuters,5493006MHB84DD0ZWV30,GOOGL,US02079K3071,Alphabet Inc.,Alphabet Inc.,"1600, Amphitheatre Parkway","1600, Amphitheatre Parkway",,,,,,,94055,Mountain View,Mountain View,United States of America,US,,CA,,+1 650 253 0012,+1 302 636 5466,www.google.com,,California,State,,,,123
google.com,5/23/18,59370,4.09,1,503100,US611767932,C14,Annual report,20181231,2018,20181231,12,Unqualified,Local GAAP,10-K,thousands,USD,1,97116000000,20108000000,59719000000,17289000000,1.36E+11,1107000000,20838000000,1.14E+11,1.09E+11,2.33E+11,1.78E+11,695560,1.78E+11,20544000000,4012000000,16532000000,,34620000000,0,4378000000,30242000000,2.33E+11,17567000000,1.01E+11,2.07E+11,98771,1.37E+11,1.37E+11,50520000000,86299000000,54907000000,31392000000,1878000000,-1643000000,3521000000,34913000000,4177000000,30736000000,,,,30736000000,,,,9029000000,114000000,21419000000,39765000000,,40421000000,19.66,17.68,15,17.3,15.57,13.2,25.52,63.08,29.54,22.94,29.06,5.13,6.51,0.69,275.37,123.59,55,12,,15.66,3.92,3.89,8.65,76.3,,11.57,353,1385,,,1798,178,2357,No,No,,,25,Unqualified,Local GAAP,thousands,USD,1,30736000000,8164000000,,8164000000,871000000,,871000000,778000000,,,,-6650000000,,,9164000000,,,,-2169000000,,-1207000000,,1067000000,9097000000,,-2251000000,371000000,,,4908000000,47971000000,-25139000000,,,-25139000000,-1491000000,,98000000,50259000000,,-52231000000,,,0,-3365000000,-28504000000,-4993000000,-4993000000,,,,950000000,-9075000000,-8125000000,950000000,,,,,,,,-8125000000,,,,-6827000000,-61000000,6766000000,,,-61000000,-13179000000,-302000000,5986000000,10715000000,16701000000,8164000000,69000000,5671000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,Active,,,,Public limited companies,Public limited company,Yes,20150723,2015,20150723,,Corporate,,VERY LARGE COMPANY,Listed,,,,,NASDAQ National Market,20151005,2015,20151005,,,,,Reuters,5493006MHB84DD0ZWV31,GOOGL,US02079K3072,Alphabet Inc.,Alphabet Inc.,"1600, Amphitheatre Parkway","1600, Amphitheatre Parkway",,,,,,,94056,Mountain View,Mountain View,United States of America,US,,CA,,+1 650 253 0013,+1 302 636 5467,www.google.com,,California,State,,,,124
google.com,5/24/18,58810,4.05,1,500900,US611767933,C15,Annual report,20181231,2018,20181231,12,Unqualified,Local GAAP,10-K,thousands,USD,1,97116000000,20108000000,59719000000,17289000000,1.36E+11,1107000000,20838000000,1.14E+11,1.09E+11,2.33E+11,1.78E+11,695560,1.78E+11,20544000000,4012000000,16532000000,,34620000000,0,4378000000,30242000000,2.33E+11,17567000000,1.01E+11,2.07E+11,98771,1.37E+11,1.37E+11,50520000000,86299000000,54907000000,31392000000,1878000000,-1643000000,3521000000,34913000000,4177000000,30736000000,,,,30736000000,,,,9029000000,114000000,21419000000,39765000000,,40421000000,19.66,17.68,15,17.3,15.57,13.2,25.52,63.08,29.54,22.94,29.06,5.13,6.51,0.69,275.37,123.59,55,12,,15.66,3.92,3.89,8.65,76.3,,11.57,353,1385,,,1798,178,2357,No,No,,,26,Unqualified,Local GAAP,thousands,USD,1,30736000000,8164000000,,8164000000,871000000,,871000000,778000000,,,,-6650000000,,,9164000000,,,,-2169000000,,-1207000000,,1067000000,9097000000,,-2251000000,371000000,,,4908000000,47971000000,-25139000000,,,-25139000000,-1491000000,,98000000,50259000000,,-52231000000,,,0,-3365000000,-28504000000,-4993000000,-4993000000,,,,950000000,-9075000000,-8125000000,950000000,,,,,,,,-8125000000,,,,-6827000000,-61000000,6766000000,,,-61000000,-13179000000,-302000000,5986000000,10715000000,16701000000,8164000000,69000000,5671000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,Active,,,,Public limited companies,Public limited company,Yes,20150723,2015,20150723,,Corporate,,VERY LARGE COMPANY,Listed,,,,,NASDAQ National Market,20151005,2015,20151005,,,,,Reuters,5493006MHB84DD0ZWV32,GOOGL,US02079K3073,Alphabet Inc.,Alphabet Inc.,"1600, Amphitheatre Parkway","1600, Amphitheatre Parkway",,,,,,,94057,Mountain View,Mountain View,United States of America,US,,CA,,+1 650 253 0014,+1 302 636 5468,www.google.com,,California,State,,,,125
google.com,5/25/18,56660,3.88,1,494300,US611767934,C16,Annual report,20181231,2018,20181231,12,Unqualified,Local GAAP,10-K,thousands,USD,1,97116000000,20108000000,59719000000,17289000000,1.36E+11,1107000000,20838000000,1.14E+11,1.09E+11,2.33E+11,1.78E+11,695560,1.78E+11,20544000000,4012000000,16532000000,,34620000000,0,4378000000,30242000000,2.33E+11,17567000000,1.01E+11,2.07E+11,98771,1.37E+11,1.37E+11,50520000000,86299000000,54907000000,31392000000,1878000000,-1643000000,3521000000,34913000000,4177000000,30736000000,,,,30736000000,,,,9029000000,114000000,21419000000,39765000000,,40421000000,19.66,17.68,15,17.3,15.57,13.2,25.52,63.08,29.54,22.94,29.06,5.13,6.51,0.69,275.37,123.59,55,12,,15.66,3.92,3.89,8.65,76.3,,11.57,353,1385,,,1798,178,2357,No,No,,,27,Unqualified,Local GAAP,thousands,USD,1,30736000000,8164000000,,8164000000,871000000,,871000000,778000000,,,,-6650000000,,,9164000000,,,,-2169000000,,-1207000000,,1067000000,9097000000,,-2251000000,371000000,,,4908000000,47971000000,-25139000000,,,-25139000000,-1491000000,,98000000,50259000000,,-52231000000,,,0,-3365000000,-28504000000,-4993000000,-4993000000,,,,950000000,-9075000000,-8125000000,950000000,,,,,,,,-8125000000,,,,-6827000000,-61000000,6766000000,,,-61000000,-13179000000,-302000000,5986000000,10715000000,16701000000,8164000000,69000000,5671000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,Active,,,,Public limited companies,Public limited company,Yes,20150723,2015,20150723,,Corporate,,VERY LARGE COMPANY,Listed,,,,,NASDAQ National Market,20151005,2015,20151005,,,,,Reuters,5493006MHB84DD0ZWV33,GOOGL,US02079K3074,Alphabet Inc.,Alphabet Inc.,"1600, Amphitheatre Parkway","1600, Amphitheatre Parkway",,,,,,,94058,Mountain View,Mountain View,United States of America,US,,CA,,+1 650 253 0015,+1 302 636 5469,www.google.com,,California,State,,,,126
google.com,5/26/18,49950,3.45,2,475500,US611767935,C17,Annual report,20181231,2018,20181231,12,Unqualified,Local GAAP,10-K,thousands,USD,1,97116000000,20108000000,59719000000,17289000000,1.36E+11,1107000000,20838000000,1.14E+11,1.09E+11,2.33E+11,1.78E+11,695560,1.78E+11,20544000000,4012000000,16532000000,,34620000000,0,4378000000,30242000000,2.33E+11,17567000000,1.01E+11,2.07E+11,98771,1.37E+11,1.37E+11,50520000000,86299000000,54907000000,31392000000,1878000000,-1643000000,3521000000,34913000000,4177000000,30736000000,,,,30736000000,,,,9029000000,114000000,21419000000,39765000000,,40421000000,19.66,17.68,15,17.3,15.57,13.2,25.52,63.08,29.54,22.94,29.06,5.13,6.51,0.69,275.37,123.59,55,12,,15.66,3.92,3.89,8.65,76.3,,11.57,353,1385,,,1798,178,2357,No,No,,,28,Unqualified,Local GAAP,thousands,USD,1,30736000000,8164000000,,8164000000,871000000,,871000000,778000000,,,,-6650000000,,,9164000000,,,,-2169000000,,-1207000000,,1067000000,9097000000,,-2251000000,371000000,,,4908000000,47971000000,-25139000000,,,-25139000000,-1491000000,,98000000,50259000000,,-52231000000,,,0,-3365000000,-28504000000,-4993000000,-4993000000,,,,950000000,-9075000000,-8125000000,950000000,,,,,,,,-8125000000,,,,-6827000000,-61000000,6766000000,,,-61000000,-13179000000,-302000000,5986000000,10715000000,16701000000,8164000000,69000000,5671000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,Active,,,,Public limited companies,Public limited company,Yes,20150723,2015,20150723,,Corporate,,VERY LARGE COMPANY,Listed,,,,,NASDAQ National Market,20151005,2015,20151005,,,,,Reuters,5493006MHB84DD0ZWV34,GOOGL,US02079K3075,Alphabet Inc.,Alphabet Inc.,"1600, Amphitheatre Parkway","1600, Amphitheatre Parkway",,,,,,,94059,Mountain View,Mountain View,United States of America,US,,CA,,+1 650 253 0016,+1 302 636 5470,www.google.com,,California,State,,,,127
google.com,5/27/18,48100,3.41,2,475800,US611767936,C18,Annual report,20181231,2018,20181231,12,Unqualified,Local GAAP,10-K,thousands,USD,1,97116000000,20108000000,59719000000,17289000000,1.36E+11,1107000000,20838000000,1.14E+11,1.09E+11,2.33E+11,1.78E+11,695560,1.78E+11,20544000000,4012000000,16532000000,,34620000000,0,4378000000,30242000000,2.33E+11,17567000000,1.01E+11,2.07E+11,98771,1.37E+11,1.37E+11,50520000000,86299000000,54907000000,31392000000,1878000000,-1643000000,3521000000,34913000000,4177000000,30736000000,,,,30736000000,,,,9029000000,114000000,21419000000,39765000000,,40421000000,19.66,17.68,15,17.3,15.57,13.2,25.52,63.08,29.54,22.94,29.06,5.13,6.51,0.69,275.37,123.59,55,12,,15.66,3.92,3.89,8.65,76.3,,11.57,353,1385,,,1798,178,2357,No,No,,,29,Unqualified,Local GAAP,thousands,USD,1,30736000000,8164000000,,8164000000,871000000,,871000000,778000000,,,,-6650000000,,,9164000000,,,,-2169000000,,-1207000000,,1067000000,9097000000,,-2251000000,371000000,,,4908000000,47971000000,-25139000000,,,-25139000000,-1491000000,,98000000,50259000000,,-52231000000,,,0,-3365000000,-28504000000,-4993000000,-4993000000,,,,950000000,-9075000000,-8125000000,950000000,,,,,,,,-8125000000,,,,-6827000000,-61000000,6766000000,,,-61000000,-13179000000,-302000000,5986000000,10715000000,16701000000,8164000000,69000000,5671000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,Active,,,,Public limited companies,Public limited company,Yes,20150723,2015,20150723,,Corporate,,VERY LARGE COMPANY,Listed,,,,,NASDAQ National Market,20151005,2015,20151005,,,,,Reuters,5493006MHB84DD0ZWV35,GOOGL,US02079K3076,Alphabet Inc.,Alphabet Inc.,"1600, Amphitheatre Parkway","1600, Amphitheatre Parkway",,,,,,,94060,Mountain View,Mountain View,United States of America,US,,CA,,+1 650 253 0017,+1 302 636 5471,www.google.com,,California,State,,,,128
google.com,5/28/18,56630,3.97,1,500700,US611767937,C19,Annual report,20181231,2018,20181231,12,Unqualified,Local GAAP,10-K,thousands,USD,1,97116000000,20108000000,59719000000,17289000000,1.36E+11,1107000000,20838000000,1.14E+11,1.09E+11,2.33E+11,1.78E+11,695560,1.78E+11,20544000000,4012000000,16532000000,,34620000000,0,4378000000,30242000000,2.33E+11,17567000000,1.01E+11,2.07E+11,98771,1.37E+11,1.37E+11,50520000000,86299000000,54907000000,31392000000,1878000000,-1643000000,3521000000,34913000000,4177000000,30736000000,,,,30736000000,,,,9029000000,114000000,21419000000,39765000000,,40421000000,19.66,17.68,15,17.3,15.57,13.2,25.52,63.08,29.54,22.94,29.06,5.13,6.51,0.69,275.37,123.59,55,12,,15.66,3.92,3.89,8.65,76.3,,11.57,353,1385,,,1798,178,2357,No,No,,,30,Unqualified,Local GAAP,thousands,USD,1,30736000000,8164000000,,8164000000,871000000,,871000000,778000000,,,,-6650000000,,,9164000000,,,,-2169000000,,-1207000000,,1067000000,9097000000,,-2251000000,371000000,,,4908000000,47971000000,-25139000000,,,-25139000000,-1491000000,,98000000,50259000000,,-52231000000,,,0,-3365000000,-28504000000,-4993000000,-4993000000,,,,950000000,-9075000000,-8125000000,950000000,,,,,,,,-8125000000,,,,-6827000000,-61000000,6766000000,,,-61000000,-13179000000,-302000000,5986000000,10715000000,16701000000,8164000000,69000000,5671000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,Active,,,,Public limited companies,Public limited company,Yes,20150723,2015,20150723,,Corporate,,VERY LARGE COMPANY,Listed,,,,,NASDAQ National Market,20151005,2015,20151005,,,,,Reuters,5493006MHB84DD0ZWV36,GOOGL,US02079K3077,Alphabet Inc.,Alphabet Inc.,"1600, Amphitheatre Parkway","1600, Amphitheatre Parkway",,,,,,,94061,Mountain View,Mountain View,United States of America,US,,CA,,+1 650 253 0018,+1 302 636 5472,www.google.com,,California,State,,,,129
