Url,Date,PageviewsPerMillion,PageviewsPerUser,Rank,ReachPerMillion,bvdid,CONSCODE,FILING_TYPE,CLOSDATE,CLOSDATE_year,CLOSDATE_char,NR_MONTHS,AUDSTATUS,ACCPRACTICE,Source,ORIG_UNITS,ORIG_CURRENCY,EXCHRATE,FIAS,IFAS,TFAS,OFAS,CUAS,STOK,DEBT,OCAS,CASH,TOAS,SHFD,CAPI,OSFD,NCLI,LTDB,ONCL,PROV,CULI,LOAN,CRED,OCLI,TSHF,WKCA,NCAS,ENVA,EMPL,OPRE,TURN,COST,GROS,OOPE,OPPL,FIRE,FIEX,FIPL,PLBT,TAXA,PLAT,EXRE,EXEX,EXTR,PL,EXPT,MATE,STAF,DEPR,INTE,RD,CF,AV,EBTA,RSHF,RCEM,RTAS,ROE,ROCE,ROA,PRMA,GRMA,ETMA,EBMA,CFOP,EVET,MKCF,NAT,IC,STOT,COLL,CRPE,EXOP,RDOP,CURR,LIQR,SHLQ,SOLR,SOLL,GEAR,PPE,TPE,SCT,ACE,SFPE,WCPE,TAPE,DF_OPREV,DF_EMPLOYEES,OP_REV_ORIGINAL_RANGE_VALUE,EMP_ORIG_RANGE_VALUE,cashflow_nr_months,cashflow_audstatus,cashflow_accpractice,cashflow_orig_units,cashflow_orig_currency,cashflow_exchrate,ONET,SDEP,ODPL,SDED,OAMI,OAMA,SAMT,OBDT,OACG,OIDO,OTRA,OUIE,OPRD,OEIA,ONCI,SNCI,OCRC,OCPD,OACR,OITL,OPPY,OOAS,OAPB,OAEX,OPBA,OTXP,OOLB,OOAL,OOCF,SOCF,OTLO,ICEX,IIAQ,ISDC,SCEX,IBAQ,ISOB,ISFA,IINS,IIVN,IINP,ISOI,IIAN,IICF,SICF,ITLI,FFCF,SFCF,FDPC,FDPP,FCDP,FSIC,FRRC,FCSN,FSIP,FRRP,FPSN,FSCP,FRCP,FOPX,FWCV,FTST,FPSS,FSDI,FSDR,FSDN,FLDR,FLDN,FLDI,FTDI,FTDR,FPRD,FTLF,SFEE,SNCC,SNCB,SNCE,SDEP_SUPP,SCIP,SCTP,_315500,_315501,_315502,_315503,_315504,_315505,_315506,_315508,_315509,_315510,_315511,_315512,_315513,_315507,_315514,_315515,_315516,_315517,_315518,_315519,_315520,_315521,_315522,_315524,_315525,_315523,_315526,_315528,_315529,_315530,_315531,_315532,has_cashflow_tables,PREVNAME,NAMECHDT,NAMECHDT_year,NAMECHDT_char,AKANAME,HISTORIC_STATUS_STR,HISTORIC_STATUSDATE,HISTORIC_STATUSDATE_year,HISTORIC_STATUSDATE_char,SLEGALF,LEGALFRM,WOCOMATCH_HasMatch,DATEINC,DATEINC_year,DATEINC_char,STATEINC,_40025,FILING_EXEMPTION,CATEGORY_OF_COMPANY,LISTED,DELISTED_DATE,DELISTED_DATE_year,DELISTED_DATE_char,DELISTED_COMMENT,MAINEXCH,IPO_DATE,IPO_DATE_year,IPO_DATE_char,NOFINFLAGS,HISTRECFLAGS,HISTORICALDATE,HISTORICALDATE_char,SOURCE_IP_NAME,lei_LEI,SD_TICKER,SD_ISIN,NAME_INTERNAT,NAME_NATIVE,ADDR_INTERNAT,ADDR_NATIVE,ADDR2_INTERNAT,ADDR2_NATIVE,ADDR3_INTERNAT,ADDR3_NATIVE,ADDR4_INTERNAT,ADDR4_NATIVE,POSTCODE,CITY_INTERNAT,CITY_NATIVE,COUNTRY,CTRYISO,METRO_AREA,STATE_US,COUNTY,PHONE,FAX,WEBSITE,EMAIL,REGION_IN_COUNTRY,TYPE_REG_COUNTRY,NUTS1,NUTS2,NUTS3,dataset_source
google.com,5/29/18,61870,4.4,1,504900,US611767938,C20,Annual report,20181231,2018,20181231,12,Unqualified,Local GAAP,10-K,thousands,USD,1,97116000000,20108000000,59719000000,17289000000,1.36E+11,1107000000,20838000000,1.14E+11,1.09E+11,2.33E+11,1.78E+11,695560,1.78E+11,20544000000,4012000000,16532000000,,34620000000,0,4378000000,30242000000,2.33E+11,17567000000,1.01E+11,2.07E+11,98771,1.37E+11,1.37E+11,50520000000,86299000000,54907000000,31392000000,1878000000,-1643000000,3521000000,34913000000,4177000000,30736000000,,,,30736000000,,,,9029000000,114000000,21419000000,39765000000,,40421000000,19.66,17.68,15,17.3,15.57,13.2,25.52,63.08,29.54,22.94,29.06,5.13,6.51,0.69,275.37,123.59,55,12,,15.66,3.92,3.89,8.65,76.3,,11.57,353,1385,,,1798,178,2357,No,No,,,31,Unqualified,Local GAAP,thousands,USD,1,30736000000,8164000000,,8164000000,871000000,,871000000,778000000,,,,-6650000000,,,9164000000,,,,-2169000000,,-1207000000,,1067000000,9097000000,,-2251000000,371000000,,,4908000000,47971000000,-25139000000,,,-25139000000,-1491000000,,98000000,50259000000,,-52231000000,,,0,-3365000000,-28504000000,-4993000000,-4993000000,,,,950000000,-9075000000,-8125000000,950000000,,,,,,,,-8125000000,,,,-6827000000,-61000000,6766000000,,,-61000000,-13179000000,-302000000,5986000000,10715000000,16701000000,8164000000,69000000,5671000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,Active,,,,Public limited companies,Public limited company,Yes,20150723,2015,20150723,,Corporate,,VERY LARGE COMPANY,Listed,,,,,NASDAQ National Market,20151005,2015,20151005,,,,,Reuters,5493006MHB84DD0ZWV37,GOOGL,US02079K3078,Alphabet Inc.,Alphabet Inc.,"1600, Amphitheatre Parkway","1600, Amphitheatre Parkway",,,,,,,94062,Mountain View,Mountain View,United States of America,US,,CA,,+1 650 253 0019,+1 302 636 5473,www.google.com,,California,State,,,,130
google.com,5/30/18,61880,4.37,1,503800,US611767939,C21,Annual report,20181231,2018,20181231,12,Unqualified,Local GAAP,10-K,thousands,USD,1,97116000000,20108000000,59719000000,17289000000,1.36E+11,1107000000,20838000000,1.14E+11,1.09E+11,2.33E+11,1.78E+11,695560,1.78E+11,20544000000,4012000000,16532000000,,34620000000,0,4378000000,30242000000,2.33E+11,17567000000,1.01E+11,2.07E+11,98771,1.37E+11,1.37E+11,50520000000,86299000000,54907000000,31392000000,1878000000,-1643000000,3521000000,34913000000,4177000000,30736000000,,,,30736000000,,,,9029000000,114000000,21419000000,39765000000,,40421000000,19.66,17.68,15,17.3,15.57,13.2,25.52,63.08,29.54,22.94,29.06,5.13,6.51,0.69,275.37,123.59,55,12,,15.66,3.92,3.89,8.65,76.3,,11.57,353,1385,,,1798,178,2357,No,No,,,32,Unqualified,Local GAAP,thousands,USD,1,30736000000,8164000000,,8164000000,871000000,,871000000,778000000,,,,-6650000000,,,9164000000,,,,-2169000000,,-1207000000,,1067000000,9097000000,,-2251000000,371000000,,,4908000000,47971000000,-25139000000,,,-25139000000,-1491000000,,98000000,50259000000,,-52231000000,,,0,-3365000000,-28504000000,-4993000000,-4993000000,,,,950000000,-9075000000,-8125000000,950000000,,,,,,,,-8125000000,,,,-6827000000,-61000000,6766000000,,,-61000000,-13179000000,-302000000,5986000000,10715000000,16701000000,8164000000,69000000,5671000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,Active,,,,Public limited companies,Public limited company,Yes,20150723,2015,20150723,,Corporate,,VERY LARGE COMPANY,Listed,,,,,NASDAQ National Market,20151005,2015,20151005,,,,,Reuters,5493006MHB84DD0ZWV38,GOOGL,US02079K3079,Alphabet Inc.,Alphabet Inc.,"1600, Amphitheatre Parkway","1600, Amphitheatre Parkway",,,,,,,94063,Mountain View,Mountain View,United States of America,US,,CA,,+1 650 253 0020,+1 302 636 5474,www.google.com,,California,State,,,,131
google.com,5/31/18,62190,4.41,1,502400,US611767940,C22,Annual report,20181231,2018,20181231,12,Unqualified,Local GAAP,10-K,thousands,USD,1,97116000000,20108000000,59719000000,17289000000,1.36E+11,1107000000,20838000000,1.14E+11,1.09E+11,2.33E+11,1.78E+11,695560,1.78E+11,20544000000,4012000000,16532000000,,34620000000,0,4378000000,30242000000,2.33E+11,17567000000,1.01E+11,2.07E+11,98771,1.37E+11,1.37E+11,50520000000,86299000000,54907000000,31392000000,1878000000,-1643000000,3521000000,34913000000,4177000000,30736000000,,,,30736000000,,,,9029000000,114000000,21419000000,39765000000,,40421000000,19.66,17.68,15,17.3,15.57,13.2,25.52,63.08,29.54,22.94,29.06,5.13,6.51,0.69,275.37,123.59,55,12,,15.66,3.92,3.89,8.65,76.3,,11.57,353,1385,,,1798,178,2357,No,No,,,33,Unqualified,Local GAAP,thousands,USD,1,30736000000,8164000000,,8164000000,871000000,,871000000,778000000,,,,-6650000000,,,9164000000,,,,-2169000000,,-1207000000,,1067000000,9097000000,,-2251000000,371000000,,,4908000000,47971000000,-25139000000,,,-25139000000,-1491000000,,98000000,50259000000,,-52231000000,,,0,-3365000000,-28504000000,-4993000000,-4993000000,,,,950000000,-9075000000,-8125000000,950000000,,,,,,,,-8125000000,,,,-6827000000,-61000000,6766000000,,,-61000000,-13179000000,-302000000,5986000000,10715000000,16701000000,8164000000,69000000,5671000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,Active,,,,Public limited companies,Public limited company,Yes,20150723,2015,20150723,,Corporate,,VERY LARGE COMPANY,Listed,,,,,NASDAQ National Market,20151005,2015,20151005,,,,,Reuters,5493006MHB84DD0ZWV39,GOOGL,US02079K3080,Alphabet Inc.,Alphabet Inc.,"1600, Amphitheatre Parkway","1600, Amphitheatre Parkway",,,,,,,94064,Mountain View,Mountain View,United States of America,US,,CA,,+1 650 253 0021,+1 302 636 5475,www.google.com,,California,State,,,,132
google.com,6/1/18,70490,5.15,1,496500,US611767941,C23,Annual report,20181231,2018,20181231,12,Unqualified,Local GAAP,10-K,thousands,USD,1,97116000000,20108000000,59719000000,17289000000,1.36E+11,1107000000,20838000000,1.14E+11,1.09E+11,2.33E+11,1.78E+11,695560,1.78E+11,20544000000,4012000000,16532000000,,34620000000,0,4378000000,30242000000,2.33E+11,17567000000,1.01E+11,2.07E+11,98771,1.37E+11,1.37E+11,50520000000,86299000000,54907000000,31392000000,1878000000,-1643000000,3521000000,34913000000,4177000000,30736000000,,,,30736000000,,,,9029000000,114000000,21419000000,39765000000,,40421000000,19.66,17.68,15,17.3,15.57,13.2,25.52,63.08,29.54,22.94,29.06,5.13,6.51,0.69,275.37,123.59,55,12,,15.66,3.92,3.89,8.65,76.3,,11.57,353,1385,,,1798,178,2357,No,No,,,34,Unqualified,Local GAAP,thousands,USD,1,30736000000,8164000000,,8164000000,871000000,,871000000,778000000,,,,-6650000000,,,9164000000,,,,-2169000000,,-1207000000,,1067000000,9097000000,,-2251000000,371000000,,,4908000000,47971000000,-25139000000,,,-25139000000,-1491000000,,98000000,50259000000,,-52231000000,,,0,-3365000000,-28504000000,-4993000000,-4993000000,,,,950000000,-9075000000,-8125000000,950000000,,,,,,,,-8125000000,,,,-6827000000,-61000000,6766000000,,,-61000000,-13179000000,-302000000,5986000000,10715000000,16701000000,8164000000,69000000,5671000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,Active,,,,Public limited companies,Public limited company,Yes,20150723,2015,20150723,,Corporate,,VERY LARGE COMPANY,Listed,,,,,NASDAQ National Market,20151005,2015,20151005,,,,,Reuters,5493006MHB84DD0ZWV40,GOOGL,US02079K3081,Alphabet Inc.,Alphabet Inc.,"1600, Amphitheatre Parkway","1600, Amphitheatre Parkway",,,,,,,94065,Mountain View,Mountain View,United States of America,US,,CA,,+1 650 253 0022,+1 302 636 5476,www.google.com,,California,State,,,,133
google.com,6/2/18,52830,3.7,2,476800,US611767942,C24,Annual report,20181231,2018,20181231,12,Unqualified,Local GAAP,10-K,thousands,USD,1,97116000000,20108000000,59719000000,17289000000,1.36E+11,1107000000,20838000000,1.14E+11,1.09E+11,2.33E+11,1.78E+11,695560,1.78E+11,20544000000,4012000000,16532000000,,34620000000,0,4378000000,30242000000,2.33E+11,17567000000,1.01E+11,2.07E+11,98771,1.37E+11,1.37E+11,50520000000,86299000000,54907000000,31392000000,1878000000,-1643000000,3521000000,34913000000,4177000000,30736000000,,,,30736000000,,,,9029000000,114000000,21419000000,39765000000,,40421000000,19.66,17.68,15,17.3,15.57,13.2,25.52,63.08,29.54,22.94,29.06,5.13,6.51,0.69,275.37,123.59,55,12,,15.66,3.92,3.89,8.65,76.3,,11.57,353,1385,,,1798,178,2357,No,No,,,35,Unqualified,Local GAAP,thousands,USD,1,30736000000,8164000000,,8164000000,871000000,,871000000,778000000,,,,-6650000000,,,9164000000,,,,-2169000000,,-1207000000,,1067000000,9097000000,,-2251000000,371000000,,,4908000000,47971000000,-25139000000,,,-25139000000,-1491000000,,98000000,50259000000,,-52231000000,,,0,-3365000000,-28504000000,-4993000000,-4993000000,,,,950000000,-9075000000,-8125000000,950000000,,,,,,,,-8125000000,,,,-6827000000,-61000000,6766000000,,,-61000000,-13179000000,-302000000,5986000000,10715000000,16701000000,8164000000,69000000,5671000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,Active,,,,Public limited companies,Public limited company,Yes,20150723,2015,20150723,,Corporate,,VERY LARGE COMPANY,Listed,,,,,NASDAQ National Market,20151005,2015,20151005,,,,,Reuters,5493006MHB84DD0ZWV41,GOOGL,US02079K3082,Alphabet Inc.,Alphabet Inc.,"1600, Amphitheatre Parkway","1600, Amphitheatre Parkway",,,,,,,94066,Mountain View,Mountain View,United States of America,US,,CA,,+1 650 253 0023,+1 302 636 5477,www.google.com,,California,State,,,,134
google.com,6/3/18,49950,3.67,2,479100,US611767943,C25,Annual report,20181231,2018,20181231,12,Unqualified,Local GAAP,10-K,thousands,USD,1,97116000000,20108000000,59719000000,17289000000,1.36E+11,1107000000,20838000000,1.14E+11,1.09E+11,2.33E+11,1.78E+11,695560,1.78E+11,20544000000,4012000000,16532000000,,34620000000,0,4378000000,30242000000,2.33E+11,17567000000,1.01E+11,2.07E+11,98771,1.37E+11,1.37E+11,50520000000,86299000000,54907000000,31392000000,1878000000,-1643000000,3521000000,34913000000,4177000000,30736000000,,,,30736000000,,,,9029000000,114000000,21419000000,39765000000,,40421000000,19.66,17.68,15,17.3,15.57,13.2,25.52,63.08,29.54,22.94,29.06,5.13,6.51,0.69,275.37,123.59,55,12,,15.66,3.92,3.89,8.65,76.3,,11.57,353,1385,,,1798,178,2357,No,No,,,36,Unqualified,Local GAAP,thousands,USD,1,30736000000,8164000000,,8164000000,871000000,,871000000,778000000,,,,-6650000000,,,9164000000,,,,-2169000000,,-1207000000,,1067000000,9097000000,,-2251000000,371000000,,,4908000000,47971000000,-25139000000,,,-25139000000,-1491000000,,98000000,50259000000,,-52231000000,,,0,-3365000000,-28504000000,-4993000000,-4993000000,,,,950000000,-9075000000,-8125000000,950000000,,,,,,,,-8125000000,,,,-6827000000,-61000000,6766000000,,,-61000000,-13179000000,-302000000,5986000000,10715000000,16701000000,8164000000,69000000,5671000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,Active,,,,Public limited companies,Public limited company,Yes,20150723,2015,20150723,,Corporate,,VERY LARGE COMPANY,Listed,,,,,NASDAQ National Market,20151005,2015,20151005,,,,,Reuters,5493006MHB84DD0ZWV42,GOOGL,US02079K3083,Alphabet Inc.,Alphabet Inc.,"1600, Amphitheatre Parkway","1600, Amphitheatre Parkway",,,,,,,94067,Mountain View,Mountain View,United States of America,US,,CA,,+1 650 253 0024,+1 302 636 5478,www.google.com,,California,State,,,,135
google.com,6/4/18,66940,4.91,1,507500,US611767944,C26,Annual report,20181231,2018,20181231,12,Unqualified,Local GAAP,10-K,thousands,USD,1,97116000000,20108000000,59719000000,17289000000,1.36E+11,1107000000,20838000000,1.14E+11,1.09E+11,2.33E+11,1.78E+11,695560,1.78E+11,20544000000,4012000000,16532000000,,34620000000,0,4378000000,30242000000,2.33E+11,17567000000,1.01E+11,2.07E+11,98771,1.37E+11,1.37E+11,50520000000,86299000000,54907000000,31392000000,1878000000,-1643000000,3521000000,34913000000,4177000000,30736000000,,,,30736000000,,,,9029000000,114000000,21419000000,39765000000,,40421000000,19.66,17.68,15,17.3,15.57,13.2,25.52,63.08,29.54,22.94,29.06,5.13,6.51,0.69,275.37,123.59,55,12,,15.66,3.92,3.89,8.65,76.3,,11.57,353,1385,,,1798,178,2357,No,No,,,37,Unqualified,Local GAAP,thousands,USD,1,30736000000,8164000000,,8164000000,871000000,,871000000,778000000,,,,-6650000000,,,9164000000,,,,-2169000000,,-1207000000,,1067000000,9097000000,,-2251000000,371000000,,,4908000000,47971000000,-25139000000,,,-25139000000,-1491000000,,98000000,50259000000,,-52231000000,,,0,-3365000000,-28504000000,-4993000000,-4993000000,,,,950000000,-9075000000,-8125000000,950000000,,,,,,,,-8125000000,,,,-6827000000,-61000000,6766000000,,,-61000000,-13179000000,-302000000,5986000000,10715000000,16701000000,8164000000,69000000,5671000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,Active,,,,Public limited companies,Public limited company,Yes,20150723,2015,20150723,,Corporate,,VERY LARGE COMPANY,Listed,,,,,NASDAQ National Market,20151005,2015,20151005,,,,,Reuters,5493006MHB84DD0ZWV43,GOOGL,US02079K3084,Alphabet Inc.,Alphabet Inc.,"1600, Amphitheatre Parkway","1600, Amphitheatre Parkway",,,,,,,94068,Mountain View,Mountain View,United States of America,US,,CA,,+1 650 253 0025,+1 302 636 5479,www.google.com,,California,State,,,,136
google.com,6/5/18,67460,4.93,1,507800,US611767945,C27,Annual report,20181231,2018,20181231,12,Unqualified,Local GAAP,10-K,thousands,USD,1,97116000000,20108000000,59719000000,17289000000,1.36E+11,1107000000,20838000000,1.14E+11,1.09E+11,2.33E+11,1.78E+11,695560,1.78E+11,20544000000,4012000000,16532000000,,34620000000,0,4378000000,30242000000,2.33E+11,17567000000,1.01E+11,2.07E+11,98771,1.37E+11,1.37E+11,50520000000,86299000000,54907000000,31392000000,1878000000,-1643000000,3521000000,34913000000,4177000000,30736000000,,,,30736000000,,,,9029000000,114000000,21419000000,39765000000,,40421000000,19.66,17.68,15,17.3,15.57,13.2,25.52,63.08,29.54,22.94,29.06,5.13,6.51,0.69,275.37,123.59,55,12,,15.66,3.92,3.89,8.65,76.3,,11.57,353,1385,,,1798,178,2357,No,No,,,38,Unqualified,Local GAAP,thousands,USD,1,30736000000,8164000000,,8164000000,871000000,,871000000,778000000,,,,-6650000000,,,9164000000,,,,-2169000000,,-1207000000,,1067000000,9097000000,,-2251000000,371000000,,,4908000000,47971000000,-25139000000,,,-25139000000,-1491000000,,98000000,50259000000,,-52231000000,,,0,-3365000000,-28504000000,-4993000000,-4993000000,,,,950000000,-9075000000,-8125000000,950000000,,,,,,,,-8125000000,,,,-6827000000,-61000000,6766000000,,,-61000000,-13179000000,-302000000,5986000000,10715000000,16701000000,8164000000,69000000,5671000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,Active,,,,Public limited companies,Public limited company,Yes,20150723,2015,20150723,,Corporate,,VERY LARGE COMPANY,Listed,,,,,NASDAQ National Market,20151005,2015,20151005,,,,,Reuters,5493006MHB84DD0ZWV44,GOOGL,US02079K3085,Alphabet Inc.,Alphabet Inc.,"1600, Amphitheatre Parkway","1600, Amphitheatre Parkway",,,,,,,94069,Mountain View,Mountain View,United States of America,US,,CA,,+1 650 253 0026,+1 302 636 5480,www.google.com,,California,State,,,,137
google.com,6/6/18,72540,5.48,1,507600,US611767946,C28,Annual report,20181231,2018,20181231,12,Unqualified,Local GAAP,10-K,thousands,USD,1,97116000000,20108000000,59719000000,17289000000,1.36E+11,1107000000,20838000000,1.14E+11,1.09E+11,2.33E+11,1.78E+11,695560,1.78E+11,20544000000,4012000000,16532000000,,34620000000,0,4378000000,30242000000,2.33E+11,17567000000,1.01E+11,2.07E+11,98771,1.37E+11,1.37E+11,50520000000,86299000000,54907000000,31392000000,1878000000,-1643000000,3521000000,34913000000,4177000000,30736000000,,,,30736000000,,,,9029000000,114000000,21419000000,39765000000,,40421000000,19.66,17.68,15,17.3,15.57,13.2,25.52,63.08,29.54,22.94,29.06,5.13,6.51,0.69,275.37,123.59,55,12,,15.66,3.92,3.89,8.65,76.3,,11.57,353,1385,,,1798,178,2357,No,No,,,39,Unqualified,Local GAAP,thousands,USD,1,30736000000,8164000000,,8164000000,871000000,,871000000,778000000,,,,-6650000000,,,9164000000,,,,-2169000000,,-1207000000,,1067000000,9097000000,,-2251000000,371000000,,,4908000000,47971000000,-25139000000,,,-25139000000,-1491000000,,98000000,50259000000,,-52231000000,,,0,-3365000000,-28504000000,-4993000000,-4993000000,,,,950000000,-9075000000,-8125000000,950000000,,,,,,,,-8125000000,,,,-6827000000,-61000000,6766000000,,,-61000000,-13179000000,-302000000,5986000000,10715000000,16701000000,8164000000,69000000,5671000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,Active,,,,Public limited companies,Public limited company,Yes,20150723,2015,20150723,,Corporate,,VERY LARGE COMPANY,Listed,,,,,NASDAQ National Market,20151005,2015,20151005,,,,,Reuters,5493006MHB84DD0ZWV45,GOOGL,US02079K3086,Alphabet Inc.,Alphabet Inc.,"1600, Amphitheatre Parkway","1600, Amphitheatre Parkway",,,,,,,94070,Mountain View,Mountain View,United States of America,US,,CA,,+1 650 253 0027,+1 302 636 5481,www.google.com,,California,State,,,,138
google.com,6/7/18,118700,9.16,1,503200,US611767947,C29,Annual report,20181231,2018,20181231,12,Unqualified,Local GAAP,10-K,thousands,USD,1,97116000000,20108000000,59719000000,17289000000,1.36E+11,1107000000,20838000000,1.14E+11,1.09E+11,2.33E+11,1.78E+11,695560,1.78E+11,20544000000,4012000000,16532000000,,34620000000,0,4378000000,30242000000,2.33E+11,17567000000,1.01E+11,2.07E+11,98771,1.37E+11,1.37E+11,50520000000,86299000000,54907000000,31392000000,1878000000,-1643000000,3521000000,34913000000,4177000000,30736000000,,,,30736000000,,,,9029000000,114000000,21419000000,39765000000,,40421000000,19.66,17.68,15,17.3,15.57,13.2,25.52,63.08,29.54,22.94,29.06,5.13,6.51,0.69,275.37,123.59,55,12,,15.66,3.92,3.89,8.65,76.3,,11.57,353,1385,,,1798,178,2357,No,No,,,40,Unqualified,Local GAAP,thousands,USD,1,30736000000,8164000000,,8164000000,871000000,,871000000,778000000,,,,-6650000000,,,9164000000,,,,-2169000000,,-1207000000,,1067000000,9097000000,,-2251000000,371000000,,,4908000000,47971000000,-25139000000,,,-25139000000,-1491000000,,98000000,50259000000,,-52231000000,,,0,-3365000000,-28504000000,-4993000000,-4993000000,,,,950000000,-9075000000,-8125000000,950000000,,,,,,,,-8125000000,,,,-6827000000,-61000000,6766000000,,,-61000000,-13179000000,-302000000,5986000000,10715000000,16701000000,8164000000,69000000,5671000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,Active,,,,Public limited companies,Public limited company,Yes,20150723,2015,20150723,,Corporate,,VERY LARGE COMPANY,Listed,,,,,NASDAQ National Market,20151005,2015,20151005,,,,,Reuters,5493006MHB84DD0ZWV46,GOOGL,US02079K3087,Alphabet Inc.,Alphabet Inc.,"1600, Amphitheatre Parkway","1600, Amphitheatre Parkway",,,,,,,94071,Mountain View,Mountain View,United States of America,US,,CA,,+1 650 253 0028,+1 302 636 5482,www.google.com,,California,State,,,,139
google.com,6/8/18,116200,8.84,1,498300,US611767948,C30,Annual report,20181231,2018,20181231,12,Unqualified,Local GAAP,10-K,thousands,USD,1,97116000000,20108000000,59719000000,17289000000,1.36E+11,1107000000,20838000000,1.14E+11,1.09E+11,2.33E+11,1.78E+11,695560,1.78E+11,20544000000,4012000000,16532000000,,34620000000,0,4378000000,30242000000,2.33E+11,17567000000,1.01E+11,2.07E+11,98771,1.37E+11,1.37E+11,50520000000,86299000000,54907000000,31392000000,1878000000,-1643000000,3521000000,34913000000,4177000000,30736000000,,,,30736000000,,,,9029000000,114000000,21419000000,39765000000,,40421000000,19.66,17.68,15,17.3,15.57,13.2,25.52,63.08,29.54,22.94,29.06,5.13,6.51,0.69,275.37,123.59,55,12,,15.66,3.92,3.89,8.65,76.3,,11.57,353,1385,,,1798,178,2357,No,No,,,41,Unqualified,Local GAAP,thousands,USD,1,30736000000,8164000000,,8164000000,871000000,,871000000,778000000,,,,-6650000000,,,9164000000,,,,-2169000000,,-1207000000,,1067000000,9097000000,,-2251000000,371000000,,,4908000000,47971000000,-25139000000,,,-25139000000,-1491000000,,98000000,50259000000,,-52231000000,,,0,-3365000000,-28504000000,-4993000000,-4993000000,,,,950000000,-9075000000,-8125000000,950000000,,,,,,,,-8125000000,,,,-6827000000,-61000000,6766000000,,,-61000000,-13179000000,-302000000,5986000000,10715000000,16701000000,8164000000,69000000,5671000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,Active,,,,Public limited companies,Public limited company,Yes,20150723,2015,20150723,,Corporate,,VERY LARGE COMPANY,Listed,,,,,NASDAQ National Market,20151005,2015,20151005,,,,,Reuters,5493006MHB84DD0ZWV47,GOOGL,US02079K3088,Alphabet Inc.,Alphabet Inc.,"1600, Amphitheatre Parkway","1600, Amphitheatre Parkway",,,,,,,94072,Mountain View,Mountain View,United States of America,US,,CA,,+1 650 253 0029,+1 302 636 5483,www.google.com,,California,State,,,,140
google.com,6/9/18,105800,7.9,1,480200,US611767949,C31,Annual report,20181231,2018,20181231,12,Unqualified,Local GAAP,10-K,thousands,USD,1,97116000000,20108000000,59719000000,17289000000,1.36E+11,1107000000,20838000000,1.14E+11,1.09E+11,2.33E+11,1.78E+11,695560,1.78E+11,20544000000,4012000000,16532000000,,34620000000,0,4378000000,30242000000,2.33E+11,17567000000,1.01E+11,2.07E+11,98771,1.37E+11,1.37E+11,50520000000,86299000000,54907000000,31392000000,1878000000,-1643000000,3521000000,34913000000,4177000000,30736000000,,,,30736000000,,,,9029000000,114000000,21419000000,39765000000,,40421000000,19.66,17.68,15,17.3,15.57,13.2,25.52,63.08,29.54,22.94,29.06,5.13,6.51,0.69,275.37,123.59,55,12,,15.66,3.92,3.89,8.65,76.3,,11.57,353,1385,,,1798,178,2357,No,No,,,42,Unqualified,Local GAAP,thousands,USD,1,30736000000,8164000000,,8164000000,871000000,,871000000,778000000,,,,-6650000000,,,9164000000,,,,-2169000000,,-1207000000,,1067000000,9097000000,,-2251000000,371000000,,,4908000000,47971000000,-25139000000,,,-25139000000,-1491000000,,98000000,50259000000,,-52231000000,,,0,-3365000000,-28504000000,-4993000000,-4993000000,,,,950000000,-9075000000,-8125000000,950000000,,,,,,,,-8125000000,,,,-6827000000,-61000000,6766000000,,,-61000000,-13179000000,-302000000,5986000000,10715000000,16701000000,8164000000,69000000,5671000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,Active,,,,Public limited companies,Public limited company,Yes,20150723,2015,20150723,,Corporate,,VERY LARGE COMPANY,Listed,,,,,NASDAQ National Market,20151005,2015,20151005,,,,,Reuters,5493006MHB84DD0ZWV48,GOOGL,US02079K3089,Alphabet Inc.,Alphabet Inc.,"1600, Amphitheatre Parkway","1600, Amphitheatre Parkway",,,,,,,94073,Mountain View,Mountain View,United States of America,US,,CA,,+1 650 253 0030,+1 302 636 5484,www.google.com,,California,State,,,,141